hromada_code,hromada_name,subject,mean_score,n_didnt_pass,n,pct_didnt_pass
UA73020010000044067,Банилівська,Eng,146.83333333333334,2,8,0.25
UA73020010000044067,Банилівська,Hist,139.5,5,24,0.20833333333333334
UA73020010000044067,Банилівська,Math,134.64705882352942,3,20,0.15
UA73020010000044067,Банилівська,UML,143.28947368421052,4,23,0.17391304347826086
UA73020010000044067,Банилівська,Ukr,136.76923076923077,5,31,0.16129032258064516
UA73020030000022011,Берегометська,Eng,145.11764705882354,6,23,0.2608695652173913
UA73020030000022011,Берегометська,Hist,130.44827586206895,21,79,0.26582278481012656
UA73020030000022011,Берегометська,Math,134.7906976744186,30,73,0.410958904109589
UA73020030000022011,Берегометська,UML,138.42142857142858,8,78,0.10256410256410256
UA73020030000022011,Берегометська,Ukr,136.6904761904762,14,98,0.14285714285714285
UA73020050000061546,Брусницька,Eng,137,0,1,0
UA73020050000061546,Брусницька,Hist,147.36363636363637,1,12,0.08333333333333333
UA73020050000061546,Брусницька,Math,119.71428571428571,6,13,0.46153846153846156
UA73020050000061546,Брусницька,UML,143.72727272727272,1,12,0.08333333333333333
UA73020050000061546,Брусницька,Ukr,139.14285714285714,0,14,0
UA73020070000035367,Вашківецька,Eng,117.15384615384616,3,16,0.1875
UA73020070000035367,Вашківецька,Hist,136.26666666666668,6,36,0.16666666666666666
UA73020070000035367,Вашківецька,Math,135.30434782608697,16,39,0.41025641025641024
UA73020070000035367,Вашківецька,UML,149.56666666666666,2,32,0.0625
UA73020070000035367,Вашківецька,Ukr,149.95238095238096,5,47,0.10638297872340426
UA73020090000031499,Вижницька,Eng,145.64583333333334,1,49,0.02040816326530612
UA73020090000031499,Вижницька,Hist,143.34337349397592,12,95,0.12631578947368421
UA73020090000031499,Вижницька,Math,136.35087719298247,24,81,0.2962962962962963
UA73020090000031499,Вижницька,UML,149.9840425531915,4,98,0.04081632653061224
UA73020090000031499,Вижницька,Ukr,148.02564102564102,7,124,0.056451612903225805
UA73020110000071923,Конятинська,Eng,137.66666666666666,1,4,0.25
UA73020110000071923,Конятинська,Hist,131.55555555555554,9,36,0.25
UA73020110000071923,Конятинська,Math,118.41176470588235,18,35,0.5142857142857142
UA73020110000071923,Конятинська,UML,135.25,3,35,0.08571428571428572
UA73020110000071923,Конятинська,Ukr,135.875,4,36,0.1111111111111111
UA73020130000092871,Путильська,Eng,139.7,1,11,0.09090909090909091
UA73020130000092871,Путильська,Hist,134.864406779661,4,63,0.06349206349206349
UA73020130000092871,Путильська,Math,131.5681818181818,18,62,0.2903225806451613
UA73020130000092871,Путильська,UML,148.83582089552237,2,69,0.028985507246376812
UA73020130000092871,Путильська,Ukr,147.43478260869566,3,72,0.041666666666666664
UA73020150000076225,Селятинська,Eng,131,0,1,0
UA73020150000076225,Селятинська,Hist,129.72727272727272,6,17,0.35294117647058826
UA73020150000076225,Селятинська,Math,136.625,11,19,0.5789473684210527
UA73020150000076225,Селятинська,UML,137.42857142857142,2,16,0.125
UA73020150000076225,Селятинська,Ukr,139.22222222222223,2,20,0.1
UA73020170000016631,Усть-Путильська,Eng,116.33333333333333,2,5,0.4
UA73020170000016631,Усть-Путильська,Hist,131.71428571428572,3,17,0.17647058823529413
UA73020170000016631,Усть-Путильська,Math,134.42857142857142,3,10,0.3
UA73020170000016631,Усть-Путильська,UML,134.73333333333332,1,16,0.0625
UA73020170000016631,Усть-Путильська,Ukr,133.94444444444446,2,20,0.1
UA73040010000039325,Вашковецька,Hist,129.5,15,33,0.45454545454545453
UA73040010000039325,Вашковецька,Math,123.5,18,36,0.5
UA73040010000039325,Вашковецька,UML,128.62962962962962,7,34,0.20588235294117646
UA73040010000039325,Вашковецька,Ukr,132.0344827586207,7,36,0.19444444444444445
UA73040030000042378,Кельменецька,Eng,136.06451612903226,3,34,0.08823529411764706
UA73040030000042378,Кельменецька,Hist,137.42253521126761,17,88,0.19318181818181818
UA73040030000042378,Кельменецька,Math,125.11111111111111,46,91,0.5054945054945055
UA73040030000042378,Кельменецька,UML,140.2123287671233,12,85,0.1411764705882353
UA73040030000042378,Кельменецька,Ukr,140.85263157894738,16,111,0.14414414414414414
UA73040050000080963,Клішковецька,Eng,136.10526315789474,3,22,0.13636363636363635
UA73040050000080963,Клішковецька,Hist,139.15555555555557,15,60,0.25
UA73040050000080963,Клішковецька,Math,126.03125,19,51,0.37254901960784315
UA73040050000080963,Клішковецька,UML,139.83018867924528,10,63,0.15873015873015872
UA73040050000080963,Клішковецька,Ukr,134.7846153846154,10,75,0.13333333333333333
UA73040070000053425,Лівинецька,Hist,145.33333333333334,0,15,0
UA73040070000053425,Лівинецька,Math,131.75,2,10,0.2
UA73040070000053425,Лівинецька,UML,134.84615384615384,1,14,0.07142857142857142
UA73040070000053425,Лівинецька,Ukr,141.53333333333333,1,16,0.0625
UA73040090000036527,Мамалигівська,Eng,174.4,0,5,0
UA73040090000036527,Мамалигівська,Hist,136.70833333333334,4,28,0.14285714285714285
UA73040090000036527,Мамалигівська,Math,144.69230769230768,13,26,0.5
UA73040090000036527,Мамалигівська,UML,135.0344827586207,4,33,0.12121212121212122
UA73040090000036527,Мамалигівська,Ukr,138.72413793103448,5,34,0.14705882352941177
UA73040110000040354,Недобоївська,Eng,124,3,12,0.25
UA73040110000040354,Недобоївська,Hist,131.5,17,53,0.32075471698113206
UA73040110000040354,Недобоївська,Math,121.96428571428571,26,54,0.48148148148148145
UA73040110000040354,Недобоївська,UML,137.26315789473685,12,50,0.24
UA73040110000040354,Недобоївська,Ukr,133.12244897959184,15,64,0.234375
UA73040130000087963,Новодністровська,Eng,145.22222222222223,1,28,0.03571428571428571
UA73040130000087963,Новодністровська,Hist,130.7076923076923,21,86,0.2441860465116279
UA73040130000087963,Новодністровська,Math,135.54929577464787,28,99,0.2828282828282828
UA73040130000087963,Новодністровська,UML,134.27272727272728,11,99,0.1111111111111111
UA73040130000087963,Новодністровська,Ukr,137.7037037037037,12,120,0.1
UA73040150000056182,Рукшинська,Eng,148,0,1,0
UA73040150000056182,Рукшинська,Hist,135.7058823529412,3,20,0.15
UA73040150000056182,Рукшинська,Math,138.54545454545453,2,13,0.15384615384615385
UA73040150000056182,Рукшинська,UML,132.23809523809524,1,22,0.045454545454545456
UA73040150000056182,Рукшинська,Ukr,135.8695652173913,1,24,0.041666666666666664
UA73040170000011490,Сокирянська,Eng,137.95652173913044,8,31,0.25806451612903225
UA73040170000011490,Сокирянська,Hist,141.0909090909091,34,133,0.2556390977443609
UA73040170000011490,Сокирянська,Math,126.72857142857143,59,129,0.4573643410852713
UA73040170000011490,Сокирянська,UML,137.48214285714286,17,129,0.13178294573643412
UA73040170000011490,Сокирянська,Ukr,136.3828125,17,145,0.11724137931034483
UA73040190000062796,Хотинська,Eng,152.48275862068965,3,32,0.09375
UA73040190000062796,Хотинська,Hist,143.75757575757575,4,70,0.05714285714285714
UA73040190000062796,Хотинська,Math,137.6326530612245,20,69,0.2898550724637681
UA73040190000062796,Хотинська,UML,148.32926829268294,3,85,0.03529411764705882
UA73040190000062796,Хотинська,Ukr,149.46391752577318,4,101,0.039603960396039604
UA73060010000052133,Боянська,Eng,123.57142857142857,1,8,0.125
UA73060010000052133,Боянська,Hist,137.33333333333334,2,8,0.25
UA73060010000052133,Боянська,Math,134.25,3,11,0.2727272727272727
UA73060010000052133,Боянська,UML,134.41176470588235,0,17,0
UA73060010000052133,Боянська,Ukr,136.14285714285714,0,21,0
UA73060030000078843,Ванчиковецька,Eng,132.66666666666666,0,3,0
UA73060030000078843,Ванчиковецька,Hist,127.6,10,20,0.5
UA73060030000078843,Ванчиковецька,Math,117.75,11,15,0.7333333333333333
UA73060030000078843,Ванчиковецька,UML,114.29411764705883,0,17,0
UA73060030000078843,Ванчиковецька,Ukr,117.11111111111111,2,20,0.1
UA73060050000034325,Великокучурівська,Eng,140.75,2,10,0.2
UA73060050000034325,Великокучурівська,Hist,132.56,7,32,0.21875
UA73060050000034325,Великокучурівська,Math,120.5,11,19,0.5789473684210527
UA73060050000034325,Великокучурівська,UML,129.25806451612902,5,36,0.1388888888888889
UA73060050000034325,Великокучурівська,Ukr,132.0909090909091,4,37,0.10810810810810811
UA73060070000082869,Веренчанська,Eng,137,0,1,0
UA73060070000082869,Веренчанська,Hist,132.5,4,22,0.18181818181818182
UA73060070000082869,Веренчанська,Math,122.66666666666667,14,23,0.6086956521739131
UA73060070000082869,Веренчанська,UML,128.3684210526316,1,20,0.05
UA73060070000082869,Веренчанська,Ukr,128.68,0,25,0
UA73060090000047054,Вікнянська,Eng,128.66666666666666,0,3,0
UA73060090000047054,Вікнянська,Hist,140.625,3,19,0.15789473684210525
UA73060090000047054,Вікнянська,Math,130.9375,4,20,0.2
UA73060090000047054,Вікнянська,UML,150.825,3,23,0.13043478260869565
UA73060090000047054,Вікнянська,Ukr,146.83333333333334,1,25,0.04
UA73060110000070017,Волоківська,Eng,118,0,2,0
UA73060110000070017,Волоківська,Hist,100,0,1,0
UA73060110000070017,Волоківська,Math,107,0,2,0
UA73060110000070017,Волоківська,UML,127.5,0,4,0
UA73060110000070017,Волоківська,Ukr,127.5,0,6,0
UA73060130000078771,Герцаївська,Eng,151.44444444444446,0,9,0
UA73060130000078771,Герцаївська,Hist,138.5,11,33,0.3333333333333333
UA73060130000078771,Герцаївська,Math,132.875,15,39,0.38461538461538464
UA73060130000078771,Герцаївська,UML,137.275,3,43,0.06976744186046512
UA73060130000078771,Герцаївська,Ukr,133.7391304347826,1,47,0.02127659574468085
UA73060150000088691,Глибоцька,Eng,153.48275862068965,1,30,0.03333333333333333
UA73060150000088691,Глибоцька,Hist,141.42592592592592,12,66,0.18181818181818182
UA73060150000088691,Глибоцька,Math,139.07142857142858,19,61,0.3114754098360656
UA73060150000088691,Глибоцька,UML,147.15131578947367,6,82,0.07317073170731707
UA73060150000088691,Глибоцька,Ukr,146.46987951807228,3,86,0.03488372093023256
UA73060170000031531,Горішньошеровецька,Eng,157.22222222222223,1,10,0.1
UA73060170000031531,Горішньошеровецька,Hist,162.23076923076923,0,13,0
UA73060170000031531,Горішньошеровецька,Math,141.64285714285714,3,17,0.17647058823529413
UA73060170000031531,Горішньошеровецька,UML,160.1578947368421,0,19,0
UA73060170000031531,Горішньошеровецька,Ukr,159.9047619047619,0,21,0
UA73060190000043347,Заставнівська,Eng,150.33333333333334,1,13,0.07692307692307693
UA73060190000043347,Заставнівська,Hist,146.61904761904762,3,24,0.125
UA73060190000043347,Заставнівська,Math,135.95454545454547,6,28,0.21428571428571427
UA73060190000043347,Заставнівська,UML,145.10714285714286,0,28,0
UA73060190000043347,Заставнівська,Ukr,146.94736842105263,0,38,0
UA73060210000010691,Кадубовецька,Eng,145,2,11,0.18181818181818182
UA73060210000010691,Кадубовецька,Hist,146.68965517241378,4,33,0.12121212121212122
UA73060210000010691,Кадубовецька,Math,138.73684210526315,13,32,0.40625
UA73060210000010691,Кадубовецька,UML,145.48275862068965,9,38,0.23684210526315788
UA73060210000010691,Кадубовецька,Ukr,141.85,7,47,0.14893617021276595
UA73060230000024500,Кам’янецька,Eng,158.77777777777777,1,10,0.1
UA73060230000024500,Кам’янецька,Hist,124.20930232558139,17,60,0.2833333333333333
UA73060230000024500,Кам’янецька,Math,123.09375,22,54,0.4074074074074074
UA73060230000024500,Кам’янецька,UML,134.73076923076923,5,57,0.08771929824561403
UA73060230000024500,Кам’янецька,Ukr,131.84615384615384,7,72,0.09722222222222222
UA73060250000049790,Кам’янська,Eng,121.75,1,5,0.2
UA73060250000049790,Кам’янська,Hist,128.22727272727272,2,24,0.08333333333333333
UA73060250000049790,Кам’янська,Math,128.6,11,21,0.5238095238095238
UA73060250000049790,Кам’янська,UML,135.52941176470588,2,19,0.10526315789473684
UA73060250000049790,Кам’янська,Ukr,129.96,3,28,0.10714285714285714
UA73060270000016588,Карапчівська,Eng,147.6,0,5,0
UA73060270000016588,Карапчівська,Hist,124.66666666666667,2,8,0.25
UA73060270000016588,Карапчівська,Math,130.0625,4,20,0.2
UA73060270000016588,Карапчівська,UML,137.54545454545453,0,11,0
UA73060270000016588,Карапчівська,Ukr,138.79166666666666,0,24,0
UA73060290000034305,Кіцманська,Eng,157.43478260869566,1,24,0.041666666666666664
UA73060290000034305,Кіцманська,Hist,137.2127659574468,14,61,0.22950819672131148
UA73060290000034305,Кіцманська,Math,144.95238095238096,23,65,0.35384615384615387
UA73060290000034305,Кіцманська,UML,154.0625,7,63,0.1111111111111111
UA73060290000034305,Кіцманська,Ukr,153.57142857142858,10,87,0.11494252873563218
